      Event        dEvent  Clock        What     File                                                                            line Function                                  RSS         dRSS
NEXT: 16295254     +3      1236.808506  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151674880       -16384
NEXT: 16295255     +1      1236.808508  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151650304       -24576
NEXT: 16295256     +1      1236.808511  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151642112        -8192
PREV: 16295258     +2      1236.808516  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151642112            0
NEXT: 16295259     +3      1236.808519  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151625728       -16384
PREV: 16295334     +75     1236.808700  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151625728            0
NEXT: 16295335     +76     1236.808702  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151609344       -16384
NEXT: 16295336     +1      1236.808705  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151592960       -16384
NEXT: 16295337     +1      1236.808708  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151576576       -16384
PREV: 16295350     +13     1236.808739  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151576576            0
NEXT: 16295351     +14     1236.808742  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151560192       -16384
NEXT: 16295352     +1      1236.808749  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151543808       -16384
PREV: 16295370     +18     1236.808794  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151543808            0
NEXT: 16295371     +19     1236.808797  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151511040       -32768
NEXT: 16295372     +1      1236.808799  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151494656       -16384
NEXT: 16295373     +1      1236.808802  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151461888       -32768
NEXT: 16295374     +1      1236.808805  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151445504       -16384
NEXT: 16295375     +1      1236.808808  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151412736       -32768
NEXT: 16295376     +1      1236.808810  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151396352       -16384
NEXT: 16295377     +1      1236.808813  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151379968       -16384
NEXT: 16295378     +1      1236.808816  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151363584       -16384
PREV: 16295532     +154    1236.809187  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151363584            0
NEXT: 16295533     +155    1236.809190  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151347200       -16384
PREV: 16295588     +55     1236.809325  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151347200            0
NEXT: 16295589     +56     1236.809327  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151330816       -16384
PREV: 16296076     +487    1236.810500  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151330816            0
NEXT: 16296077     +488    1236.810504  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151318528       -12288
NEXT: 16296078     +1      1236.810505  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151314432        -4096
NEXT: 16296079     +1      1236.810509  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151281664       -32768
NEXT: 16296080     +1      1236.810511  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151265280       -16384
NEXT: 16296081     +1      1236.810514  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151248896       -16384
PREV: 16296095     +14     1236.810553  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151248896            0
NEXT: 16296096     +15     1236.810554  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151236608       -12288
NEXT: 16296097     +1      1236.810558  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151232512        -4096
PREV: 16296162     +65     1236.810714  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151232512            0
NEXT: 16296163     +66     1236.810717  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151228416        -4096
NEXT: 16296164     +1      1236.810720  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151212032       -16384
NEXT: 16296165     +1      1236.810722  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151183360       -28672
PREV: 16296177     +12     1236.810752  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151183360            0
NEXT: 16296178     +13     1236.810753  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151175168        -8192
NEXT: 16296179     +1      1236.810757  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151166976        -8192
PREV: 16296247     +68     1236.810920  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151166976            0
NEXT: 16296248     +69     1236.810923  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151150592       -16384
NEXT: 16296249     +1      1236.810926  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151134208       -16384
NEXT: 16296250     +1      1236.810928  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151117824       -16384
NEXT: 16296251     +1      1236.810931  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151101440       -16384
PREV: 16296271     +20     1236.810980  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151101440            0
NEXT: 16296272     +21     1236.810981  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151085056       -16384
NEXT: 16296273     +1      1236.810985  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151060480       -24576
NEXT: 16296274     +1      1236.810988  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151044096       -16384
NEXT: 16296275     +1      1236.810994  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       150986752       -57344
NEXT: 16296276     +1      1236.810996  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       150962176       -24576
NEXT: 16296277     +1      1236.810999  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       150929408       -32768
NEXT: 16296278     +1      1236.811001  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       150913024       -16384
NEXT: 16296279     +1      1236.811005  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       150880256       -32768
NEXT: 16296280     +1      1236.811007  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       150863872       -16384
NEXT: 16296281     +1      1236.811010  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       150831104       -32768
NEXT: 16296282     +1      1236.811012  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       150814720       -16384
NEXT: 16296283     +1      1236.811016  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       150781952       -32768
NEXT: 16296284     +1      1236.811017  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       150765568       -16384
NEXT: 16296285     +1      1236.811021  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       150732800       -32768
NEXT: 16296286     +1      1236.811023  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       150716416       -16384
NEXT: 16296287     +1      1236.811026  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       150683648       -32768
NEXT: 16296288     +1      1236.811028  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       150667264       -16384
NEXT: 16296289     +1      1236.811032  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       150634496       -32768
NEXT: 16296290     +1      1236.811033  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       150618112       -16384
NEXT: 16296291     +1      1236.811037  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       150585344       -32768
NEXT: 16296292     +1      1236.811039  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       150568960       -16384
NEXT: 16296293     +1      1236.811043  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       150536192       -32768
NEXT: 16296294     +1      1236.811044  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       150519808       -16384
NEXT: 16296295     +1      1236.811086  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       139264000    -11255808
