      Event        dEvent  Clock        What     File                                                                            line Function                                  RSS         dRSS
NEXT: 7384185      +1      1262.294319  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    111759360       -28672
NEXT: 7384186      +1      1262.294322  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    111755264        -4096
NEXT: 7384187      +1      1262.294324  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    111738880       -16384
NEXT: 7384188      +1      1262.294327  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    111722496       -16384
PREV: 7384189      +1      1262.294329  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    111722496            0
NEXT: 7384190      +2      1262.294332  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    111714304        -8192
NEXT: 7384191      +1      1262.294336  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    111689728       -24576
NEXT: 7384192      +1      1262.294337  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    111673344       -16384
NEXT: 7384193      +1      1262.294341  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    111656960       -16384
PREV: 7384194      +1      1262.294342  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    111656960            0
NEXT: 7384195      +2      1262.294347  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    111648768        -8192
NEXT: 7384196      +1      1262.294350  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    111640576        -8192
PREV: 7384198      +2      1262.294355  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    111640576            0
NEXT: 7384199      +3      1262.294358  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    111624192       -16384
NEXT: 7384200      +1      1262.294360  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    111607808       -16384
NEXT: 7384201      +1      1262.294364  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    111591424       -16384
NEXT: 7384202      +1      1262.294365  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    111575040       -16384
NEXT: 7384203      +1      1262.294369  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    111542272       -32768
NEXT: 7384204      +1      1262.294371  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    111525888       -16384
NEXT: 7384205      +1      1262.294374  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    111509504       -16384
NEXT: 7384206      +1      1262.294376  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    111493120       -16384
NEXT: 7384207      +1      1262.294379  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    111464448       -28672
NEXT: 7384208      +1      1262.294381  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    111443968       -20480
NEXT: 7384209      +1      1262.294385  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    111427584       -16384
NEXT: 7384210      +1      1262.294386  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    111411200       -16384
NEXT: 7384211      +1      1262.294390  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    111378432       -32768
NEXT: 7384212      +1      1262.294391  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    111362048       -16384
NEXT: 7384213      +1      1262.294395  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    111345664       -16384
NEXT: 7384214      +1      1262.294397  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    111329280       -16384
NEXT: 7384215      +1      1262.294420  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    111099904      -229376
NEXT: 7384216      +1      1262.294423  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    111083520       -16384
NEXT: 7384217      +1      1262.294427  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    111054848       -28672
NEXT: 7384218      +1      1262.294428  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    111050752        -4096
NEXT: 7384219      +1      1262.294432  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    111046656        -4096
NEXT: 7384220      +1      1262.294434  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    111034368       -12288
PREV: 7384221      +1      1262.294437  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    111034368            0
NEXT: 7384222      +2      1262.294440  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    111026176        -8192
NEXT: 7384223      +1      1262.294442  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    111005696       -20480
NEXT: 7384224      +1      1262.294445  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    111001600        -4096
PREV: 7384227      +3      1262.294452  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    111001600            0
NEXT: 7384228      +4      1262.294455  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    110985216       -16384
PREV: 7384229      +1      1262.294458  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    110985216            0
NEXT: 7384230      +2      1262.294460  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    110968832       -16384
PREV: 7384240      +10     1262.294483  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    110968832            0
NEXT: 7384241      +11     1262.294486  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    110952448       -16384
PREV: 7384242      +1      1262.294488  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    110952448            0
NEXT: 7384243      +2      1262.294491  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    110936064       -16384
PREV: 7384246      +3      1262.294501  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    110936064            0
NEXT: 7384247      +4      1262.294504  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    110919680       -16384
NEXT: 7384248      +1      1262.294506  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    110903296       -16384
NEXT: 7384249      +1      1262.294509  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    110874624       -28672
NEXT: 7384250      +1      1262.294511  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    110854144       -20480
NEXT: 7384251      +1      1262.294515  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    110837760       -16384
NEXT: 7384252      +1      1262.294516  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    110821376       -16384
NEXT: 7384253      +1      1262.294520  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    110804992       -16384
NEXT: 7384254      +1      1262.294522  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    110788608       -16384
NEXT: 7384255      +1      1262.294525  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    110755840       -32768
NEXT: 7384256      +1      1262.294527  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    110739456       -16384
NEXT: 7384257      +1      1262.294530  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    110723072       -16384
NEXT: 7384258      +1      1262.294532  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    110706688       -16384
NEXT: 7384259      +1      1262.294536  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    110673920       -32768
NEXT: 7384260      +1      1262.294537  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    110657536       -16384
NEXT: 7384261      +1      1262.294541  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    110628864       -28672
NEXT: 7384262      +1      1262.294543  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    110608384       -20480
NEXT: 7384263      +1      1262.294546  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    110592000       -16384
NEXT: 7384264      +1      1262.294549  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    110575616       -16384
NEXT: 7384265      +1      1262.294554  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    110542848       -32768
NEXT: 7384266      +1      1262.294556  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    110518272       -24576
NEXT: 7384267      +1      1262.294559  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    110493696       -24576
NEXT: 7384268      +1      1262.294561  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    110469120       -24576
NEXT: 7384269      +1      1262.294564  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    110444544       -24576
NEXT: 7384270      +1      1262.294567  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    110428160       -16384
NEXT: 7384271      +1      1262.294569  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    110395392       -32768
NEXT: 7384272      +1      1262.294572  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    110379008       -16384
NEXT: 7384273      +1      1262.294575  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    110346240       -32768
NEXT: 7384274      +1      1262.294577  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    110329856       -16384
NEXT: 7384275      +1      1262.294580  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    110313472       -16384
PREV: 7384276      +1      1262.294582  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    110313472            0
NEXT: 7384277      +2      1262.294585  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    110288896       -24576
NEXT: 7384278      +1      1262.294588  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    110264320       -24576
NEXT: 7384279      +1      1262.294590  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    110247936       -16384
NEXT: 7384280      +1      1262.294593  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    110227456       -20480
NEXT: 7384281      +1      1262.294596  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    110198784       -28672
NEXT: 7384282      +1      1262.294598  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    110182400       -16384
NEXT: 7384283      +1      1262.294602  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    110166016       -16384
NEXT: 7384284      +1      1262.294606  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    110133248       -32768
NEXT: 7384285      +1      1262.294608  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    110100480       -32768
NEXT: 7384286      +1      1262.294611  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    110084096       -16384
PREV: 7384288      +2      1262.294616  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    110084096            0
NEXT: 7384289      +3      1262.294618  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    110067712       -16384
PREV: 7384291      +2      1262.294623  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    110067712            0
NEXT: 7384292      +3      1262.294626  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    110051328       -16384
NEXT: 7384293      +1      1262.294629  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    110018560       -32768
NEXT: 7384294      +1      1262.294631  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    110002176       -16384
NEXT: 7384295      +1      1262.294634  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    109985792       -16384
NEXT: 7384296      +1      1262.294636  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    109969408       -16384
PREV: 7384305      +9      1262.294658  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    109969408            0
NEXT: 7384306      +10     1262.294659  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    109961216        -8192
NEXT: 7384307      +1      1262.294663  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    109944832       -16384
NEXT: 7384308      +1      1262.294665  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    109920256       -24576
NEXT: 7384309      +1      1262.294668  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    109903872       -16384
NEXT: 7384310      +1      1262.294670  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    109887488       -16384
NEXT: 7384311      +1      1262.294673  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    109858816       -28672
NEXT: 7384312      +1      1262.294693  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes    109756416      -102400
